id,device_id,temperature,gas,severity,risk_score,allocation,fog_latency,cloud_latency,bandwidth_bytes,sla_violation,timestamp
7885,esp44,32.0,398,NORMAL,0.489,CLOUD_EXECUTION,5.950056000074255,,0,0,1772009055.8461907
7886,esp38,25.0,461,NORMAL,0.47,CLOUD_EXECUTION,6.369080000013128,,0,0,1772009055.8551846
7887,esp30,44.0,276,NORMAL,0.514,CLOUD_EXECUTION,6.463890000077299,,0,0,1772009055.8649206
7888,esp49,41.0,544,WARNING,0.647,FOG_EXECUTION,6.678160999967986,,0,0,1772009055.874156
7889,esp42,29.0,516,WARNING,0.535,CLOUD_EXECUTION,5.827168999985588,,0,0,1772009055.8821237
7890,esp9,35.0,650,WARNING,0.661,FOG_EXECUTION,29.812666999987414,,0,0,1772009056.4377506
7891,esp1,35.0,592,WARNING,0.627,FOG_EXECUTION,18.51992000001701,,0,0,1772009056.4709046
7892,esp2,28.0,439,NORMAL,0.481,CLOUD_EXECUTION,5.64410799995585,,0,0,1772009056.478345
7893,esp3,27.0,685,WARNING,0.618,FOG_EXECUTION,7.17500200005361,,0,0,1772009056.48814
7894,esp4,38.0,304,NORMAL,0.482,CLOUD_EXECUTION,5.946413000060602,,0,0,1772009056.4956656
7895,esp5,29.0,425,NORMAL,0.481,CLOUD_EXECUTION,5.964245000086521,,0,0,1772009056.5043454
7896,esp15,30.0,212,NORMAL,0.364,CLOUD_EXECUTION,6.508695000093212,,0,0,1772009056.5133505
7897,esp8,28.0,668,WARNING,0.616,FOG_EXECUTION,7.737854000083644,,0,0,1772009056.52434
7898,esp11,29.0,609,WARNING,0.589,CLOUD_EXECUTION,5.972971999995025,,0,0,1772009056.5319293
7899,esp10,36.0,657,WARNING,0.673,FOG_EXECUTION,5.915433000041048,,0,0,1772009056.5405643
7900,esp19,38.0,426,NORMAL,0.554,CLOUD_EXECUTION,7.069820000083382,,0,0,1772009056.549275
7901,esp16,37.0,754,WARNING,0.738,FOG_EXECUTION,6.139458000006925,,0,0,1772009056.5579836
7902,esp12,41.0,750,CRITICAL,0.768,FOG_EXECUTION,5.689039000003504,,0,0,1772009056.565364
7903,esp7,30.0,562,WARNING,0.57,CLOUD_EXECUTION,7.1353499999986525,,0,0,1772009056.5746849
7904,esp17,39.0,542,WARNING,0.63,FOG_EXECUTION,7.031709999978375,,0,0,1772009056.5851471
7905,esp6,40.0,684,CRITICAL,0.721,FOG_EXECUTION,6.155497000008836,,0,0,1772009056.593099
7906,esp36,32.0,262,NORMAL,0.41,CLOUD_EXECUTION,6.110602000035215,,0,0,1772009056.6030152
7907,esp28,45.0,230,NORMAL,0.495,CLOUD_EXECUTION,6.31698500001221,,0,0,1772009056.6122172
7908,esp18,25.0,599,WARNING,0.551,CLOUD_EXECUTION,6.1950980000347045,,0,0,1772009056.622114
7909,esp21,30.0,670,WARNING,0.633,FOG_EXECUTION,5.97739400006958,,0,0,1772009056.630606
7910,esp45,45.0,667,CRITICAL,0.751,FOG_EXECUTION,5.5811440000752555,,0,0,1772009056.6377568
7911,esp27,30.0,644,WARNING,0.618,FOG_EXECUTION,7.256241000050068,,0,0,1772009056.6487257
7912,esp24,34.0,430,NORMAL,0.524,CLOUD_EXECUTION,5.952131000071859,,0,0,1772009056.6567252
7913,esp23,40.0,719,CRITICAL,0.742,FOG_EXECUTION,6.242713000006006,,0,0,1772009056.6657407
7914,esp29,36.0,262,NORMAL,0.442,CLOUD_EXECUTION,7.074438000017835,,0,0,1772009056.6755505
7915,esp22,38.0,395,NORMAL,0.536,CLOUD_EXECUTION,6.331540000019231,,0,0,1772009056.6843374
7916,esp32,41.0,257,NORMAL,0.479,CLOUD_EXECUTION,8.337322999977914,,0,0,1772009056.6948001
7917,esp26,39.0,218,NORMAL,0.44,CLOUD_EXECUTION,6.001360000027489,,0,0,1772009056.7033339
7918,esp14,32.0,595,WARNING,0.605,FOG_EXECUTION,5.907344000092962,,0,0,1772009056.7117379
7919,esp13,35.0,576,WARNING,0.618,FOG_EXECUTION,5.702877999965494,,0,0,1772009056.719
7920,esp41,28.0,672,WARNING,0.618,FOG_EXECUTION,6.113110000001143,,0,0,1772009056.7268114
7921,esp33,32.0,381,NORMAL,0.479,CLOUD_EXECUTION,6.215354999994815,,0,0,1772009056.7346444
7922,esp34,28.0,460,NORMAL,0.494,CLOUD_EXECUTION,6.120298999917395,,0,0,1772009056.7434983
7923,esp31,28.0,726,WARNING,0.65,FOG_EXECUTION,5.91622499996447,,0,0,1772009056.7519553
7924,esp40,32.0,520,WARNING,0.561,CLOUD_EXECUTION,5.739386999948692,,0,0,1772009056.7592976
7925,esp43,43.0,713,CRITICAL,0.762,FOG_EXECUTION,6.8950749999885375,,0,0,1772009056.7687001
7926,esp20,35.0,200,NORMAL,0.397,CLOUD_EXECUTION,6.719911000004686,,0,0,1772009056.7782397
7927,esp47,34.0,510,WARNING,0.571,CLOUD_EXECUTION,6.0552749999942534,,0,0,1772009056.787185
7928,esp39,44.0,732,CRITICAL,0.781,FOG_EXECUTION,7.3902510000607435,,0,0,1772009056.7964764
7929,esp37,43.0,580,WARNING,0.684,FOG_EXECUTION,9.500482000021293,,0,0,1772009056.8092332
7930,esp50,26.0,315,NORMAL,0.393,CLOUD_EXECUTION,9.435139999936837,,0,0,1772009056.820568
7931,esp25,34.0,484,NORMAL,0.556,CLOUD_EXECUTION,9.371933000011268,,0,0,1772009056.8326743
7932,esp46,27.0,755,WARNING,0.659,FOG_EXECUTION,6.437576999928751,,0,0,1772009056.8418255
7933,esp35,36.0,436,NORMAL,0.544,CLOUD_EXECUTION,6.133664000003591,,0,0,1772009056.849597
7934,esp48,33.0,694,WARNING,0.671,FOG_EXECUTION,6.6993350000075225,,0,0,1772009056.8588505
7935,esp44,33.0,434,NORMAL,0.519,CLOUD_EXECUTION,5.890423000096234,,0,0,1772009056.866343
7936,esp38,44.0,640,CRITICAL,0.727,FOG_EXECUTION,6.965521000097397,,0,0,1772009056.8769562
7937,esp30,29.0,551,WARNING,0.555,CLOUD_EXECUTION,6.643187000008766,,0,0,1772009056.8863366
7938,esp42,28.0,684,WARNING,0.625,FOG_EXECUTION,6.264421999958358,,0,0,1772009056.8951342
7939,esp49,35.0,591,WARNING,0.627,FOG_EXECUTION,6.098662999988846,,0,0,1772009056.9028537
7940,esp9,27.0,396,NORMAL,0.448,CLOUD_EXECUTION,27.518125000028704,,0,0,1772009057.4362032
7941,esp1,43.0,407,NORMAL,0.583,CLOUD_EXECUTION,16.216322999980548,,0,0,1772009057.470052
7942,esp2,43.0,567,WARNING,0.677,FOG_EXECUTION,6.085428999995202,,0,0,1772009057.4790344
7943,esp4,43.0,453,NORMAL,0.61,FOG_EXECUTION,5.5814639999880455,,0,0,1772009057.4862216
7944,esp3,28.0,521,WARNING,0.53,CLOUD_EXECUTION,7.107891999908134,,0,0,1772009057.4949548
7945,esp5,30.0,415,NORMAL,0.483,CLOUD_EXECUTION,6.337531000099261,,0,0,1772009057.5048554
7946,esp15,31.0,360,NORMAL,0.459,CLOUD_EXECUTION,6.167156000060459,,0,0,1772009057.513794
7947,esp8,26.0,237,NORMAL,0.347,CLOUD_EXECUTION,6.140365999954156,,0,0,1772009057.52291
7948,esp11,29.0,402,NORMAL,0.468,CLOUD_EXECUTION,6.755911000027481,,0,0,1772009057.5315285
7949,esp19,31.0,721,WARNING,0.671,FOG_EXECUTION,6.244250000008833,,0,0,1772009057.5401473
7950,esp10,44.0,625,CRITICAL,0.719,FOG_EXECUTION,5.9188359999780005,,0,0,1772009057.5476263
7951,esp16,36.0,391,NORMAL,0.517,CLOUD_EXECUTION,6.333612000048561,,0,0,1772009057.5565748
7952,esp6,42.0,663,CRITICAL,0.725,FOG_EXECUTION,6.611193000026105,,0,0,1772009057.566072
7953,esp12,30.0,251,NORMAL,0.387,CLOUD_EXECUTION,6.395545000032143,,0,0,1772009057.5749884
7954,esp36,27.0,481,NORMAL,0.498,CLOUD_EXECUTION,5.963433000033547,,0,0,1772009057.5835586
7955,esp17,26.0,718,WARNING,0.629,FOG_EXECUTION,7.199890000038067,,0,0,1772009057.5925941
7956,esp7,38.0,386,NORMAL,0.53,CLOUD_EXECUTION,5.814414000042234,,0,0,1772009057.6000328
7957,esp28,41.0,242,NORMAL,0.47,CLOUD_EXECUTION,5.998098999953072,,0,0,1772009057.6086416
7958,esp18,28.0,414,NORMAL,0.467,CLOUD_EXECUTION,6.7860049999808325,,0,0,1772009057.617422
7959,esp21,31.0,570,WARNING,0.582,CLOUD_EXECUTION,6.470138999929986,,0,0,1772009057.6262891
7960,esp45,41.0,276,NORMAL,0.49,CLOUD_EXECUTION,6.234746000018276,,0,0,1772009057.635136
7961,esp27,40.0,651,CRITICAL,0.702,FOG_EXECUTION,7.159353000020019,,0,0,1772009057.644142
7962,esp24,38.0,446,NORMAL,0.566,CLOUD_EXECUTION,6.214300999999978,,0,0,1772009057.6530879
7963,esp29,35.0,538,WARNING,0.596,CLOUD_EXECUTION,6.154414999969049,,0,0,1772009057.6622632
7964,esp23,34.0,641,WARNING,0.648,FOG_EXECUTION,7.311309999977311,,0,0,1772009057.6715264
7965,esp26,33.0,243,NORMAL,0.407,CLOUD_EXECUTION,6.1546109999426335,,0,0,1772009057.679332
7966,esp32,27.0,434,NORMAL,0.471,CLOUD_EXECUTION,6.046999000091091,,0,0,1772009057.6880605
7967,esp22,25.0,451,NORMAL,0.465,CLOUD_EXECUTION,6.197846999953072,,0,0,1772009057.69662
7968,esp41,45.0,304,NORMAL,0.538,CLOUD_EXECUTION,6.233882999936213,,0,0,1772009057.7066405
7969,esp14,28.0,335,NORMAL,0.42,CLOUD_EXECUTION,6.071254000062254,,0,0,1772009057.7156162
7970,esp13,34.0,761,WARNING,0.718,FOG_EXECUTION,6.3073620000295705,,0,0,1772009057.7245617
7971,esp33,33.0,667,WARNING,0.655,FOG_EXECUTION,5.80704699996204,,0,0,1772009057.7319496
7972,esp34,42.0,370,NORMAL,0.553,CLOUD_EXECUTION,5.7013239999150755,,0,0,1772009057.7393682
7973,esp31,39.0,472,NORMAL,0.589,CLOUD_EXECUTION,7.044733999919117,,0,0,1772009057.782828
7974,esp40,36.0,487,NORMAL,0.574,CLOUD_EXECUTION,8.90950600000906,,0,0,1772009057.7943661
7975,esp20,39.0,766,CRITICAL,0.761,FOG_EXECUTION,8.760969000036312,,0,0,1772009057.8060026
7976,esp43,34.0,391,NORMAL,0.501,CLOUD_EXECUTION,6.993893000071694,,0,0,1772009057.816636
7977,esp47,27.0,380,NORMAL,0.439,CLOUD_EXECUTION,6.574248999982046,,0,0,1772009057.8258824
7978,esp39,26.0,228,NORMAL,0.342,CLOUD_EXECUTION,7.436880000000201,,0,0,1772009057.835799
7979,esp37,45.0,662,CRITICAL,0.748,FOG_EXECUTION,6.842799000082778,,0,0,1772009057.8452137
7980,esp50,37.0,554,WARNING,0.621,FOG_EXECUTION,6.108863000008569,,0,0,1772009057.8542175
7981,esp46,39.0,223,NORMAL,0.443,CLOUD_EXECUTION,6.092081000019789,,0,0,1772009057.862176
7982,esp25,36.0,240,NORMAL,0.429,CLOUD_EXECUTION,6.8746830000918635,,0,0,1772009057.871574
7983,esp48,44.0,534,WARNING,0.665,FOG_EXECUTION,6.305015999942043,,0,0,1772009057.880437
7984,esp35,41.0,684,CRITICAL,0.729,FOG_EXECUTION,5.740224000078342,,0,0,1772009057.887821
7985,esp38,37.0,743,WARNING,0.732,FOG_EXECUTION,6.997122000029776,,0,0,1772009057.897947
7986,esp44,32.0,342,NORMAL,0.457,CLOUD_EXECUTION,5.7992119999425995,,0,0,1772009057.9054615
7987,esp30,45.0,499,NORMAL,0.653,FOG_EXECUTION,6.089084999985062,,0,0,1772009057.9140859
7988,esp49,44.0,214,NORMAL,0.478,CLOUD_EXECUTION,5.6551720000470596,,0,0,1772009057.9213157
7989,esp42,38.0,372,NORMAL,0.522,CLOUD_EXECUTION,6.015995999973711,,0,0,1772009057.9299686
7990,esp9,43.0,676,CRITICAL,0.74,FOG_EXECUTION,24.148777999926097,,0,0,1772009058.4343755
7991,esp1,32.0,381,NORMAL,0.479,CLOUD_EXECUTION,12.883852000072693,,0,0,1772009058.4647324
7992,esp2,35.0,782,WARNING,0.739,FOG_EXECUTION,6.102032000057989,,0,0,1772009058.4735906
7993,esp3,29.0,452,NORMAL,0.497,CLOUD_EXECUTION,5.816906000063682,,0,0,1772009058.48106
7994,esp4,33.0,349,NORMAL,0.469,CLOUD_EXECUTION,6.483853999952771,,0,0,1772009058.489924
7995,esp15,38.0,391,NORMAL,0.533,CLOUD_EXECUTION,6.459823000000142,,0,0,1772009058.4989061
7996,esp5,31.0,409,NORMAL,0.488,CLOUD_EXECUTION,6.19783499996629,,0,0,1772009058.5076048
7997,esp8,32.0,397,NORMAL,0.489,CLOUD_EXECUTION,5.995201000018824,,0,0,1772009058.5160103
7998,esp11,40.0,465,NORMAL,0.593,CLOUD_EXECUTION,6.074484000009761,,0,0,1772009058.5247562
7999,esp10,40.0,253,NORMAL,0.468,CLOUD_EXECUTION,6.016195999904994,,0,0,1772009058.5332644
8000,esp19,43.0,406,NORMAL,0.582,CLOUD_EXECUTION,6.096745000036208,,0,0,1772009058.5418773
8001,esp16,34.0,538,WARNING,0.588,CLOUD_EXECUTION,6.014376000052835,,0,0,1772009058.5502362
8002,esp12,41.0,574,WARNING,0.665,FOG_EXECUTION,6.193435000000136,,0,0,1772009058.5595756
8003,esp17,41.0,510,WARNING,0.627,FOG_EXECUTION,5.9514580000268325,,0,0,1772009058.5671635
8004,esp36,28.0,766,WARNING,0.673,FOG_EXECUTION,5.847503999916626,,0,0,1772009058.5745704
8005,esp45,30.0,558,WARNING,0.567,CLOUD_EXECUTION,5.962917000033485,,0,0,1772009058.5821
8006,esp7,45.0,735,CRITICAL,0.791,FOG_EXECUTION,6.123953000042093,,0,0,1772009058.5906422
8007,esp28,27.0,422,NORMAL,0.464,CLOUD_EXECUTION,6.397220000053494,,0,0,1772009058.5998375
8008,esp21,38.0,516,WARNING,0.607,FOG_EXECUTION,6.115507999993497,,0,0,1772009058.6093497
8009,esp27,35.0,342,NORMAL,0.481,CLOUD_EXECUTION,5.741056999909233,,0,0,1772009058.6168318
8010,esp6,42.0,349,NORMAL,0.541,CLOUD_EXECUTION,5.961926000054518,,0,0,1772009058.6252623
8011,esp18,41.0,646,CRITICAL,0.707,FOG_EXECUTION,6.225011000083214,,0,0,1772009058.6339207
8012,esp24,28.0,542,WARNING,0.542,CLOUD_EXECUTION,6.651758999964841,,0,0,1772009058.643264
8013,esp29,40.0,697,CRITICAL,0.729,FOG_EXECUTION,6.124019000026237,,0,0,1772009058.6519291
8014,esp23,25.0,568,WARNING,0.533,CLOUD_EXECUTION,6.46385699997154,,0,0,1772009058.6610887
8015,esp22,35.0,592,WARNING,0.627,FOG_EXECUTION,6.188582999925529,,0,0,1772009058.669805
8016,esp32,30.0,380,NORMAL,0.463,CLOUD_EXECUTION,7.161816000007093,,0,0,1772009058.678834
8017,esp26,28.0,275,NORMAL,0.385,CLOUD_EXECUTION,6.147878000092533,,0,0,1772009058.687626
8018,esp41,30.0,597,WARNING,0.59,CLOUD_EXECUTION,6.00885999995171,,0,0,1772009058.6961377
8019,esp13,45.0,753,CRITICAL,0.802,FOG_EXECUTION,6.73847999996724,,0,0,1772009058.7047544
8020,esp14,38.0,432,NORMAL,0.557,CLOUD_EXECUTION,6.10426399998687,,0,0,1772009058.7140923
8021,esp33,37.0,744,WARNING,0.732,FOG_EXECUTION,6.036160999997264,,0,0,1772009058.7227807
8022,esp34,35.0,206,NORMAL,0.401,CLOUD_EXECUTION,5.740522999985842,,0,0,1772009058.7302153
8023,esp31,44.0,352,NORMAL,0.558,CLOUD_EXECUTION,6.141049000007115,,0,0,1772009058.7389545
8024,esp40,40.0,675,CRITICAL,0.716,FOG_EXECUTION,6.250528000009581,,0,0,1772009058.7487278
8025,esp20,31.0,618,WARNING,0.61,FOG_EXECUTION,6.363872000065385,,0,0,1772009058.7581396
8026,esp43,44.0,235,NORMAL,0.49,CLOUD_EXECUTION,5.964374999962274,,0,0,1772009058.7658658
8027,esp47,31.0,537,WARNING,0.563,CLOUD_EXECUTION,6.029933999911918,,0,0,1772009058.774401
8028,esp39,45.0,393,NORMAL,0.59,CLOUD_EXECUTION,6.696492000060061,,0,0,1772009058.783173
8029,esp37,44.0,495,NORMAL,0.642,FOG_EXECUTION,6.025561000001289,,0,0,1772009058.791662
8030,esp50,28.0,623,WARNING,0.589,CLOUD_EXECUTION,6.103637000023809,,0,0,1772009058.7993977
8031,esp46,37.0,325,NORMAL,0.487,CLOUD_EXECUTION,6.030028999930437,,0,0,1772009058.8079607
8032,esp25,25.0,793,WARNING,0.665,FOG_EXECUTION,6.113473000027625,,0,0,1772009058.816821
8033,esp48,45.0,667,CRITICAL,0.751,FOG_EXECUTION,6.383229999983087,,0,0,1772009058.8248587
8034,esp35,40.0,415,NORMAL,0.563,CLOUD_EXECUTION,6.975109999984852,,0,0,1772009058.834
8035,esp38,25.0,386,NORMAL,0.426,CLOUD_EXECUTION,6.164945000023181,,0,0,1772009058.842826
8036,esp44,45.0,202,NORMAL,0.478,CLOUD_EXECUTION,6.419303000029686,,0,0,1772009058.8518324
8037,esp30,44.0,559,WARNING,0.68,FOG_EXECUTION,6.208443999980773,,0,0,1772009058.8606555
8038,esp42,33.0,430,NORMAL,0.516,CLOUD_EXECUTION,8.64672399995925,,0,0,1772009058.8711002
8039,esp49,32.0,376,NORMAL,0.477,CLOUD_EXECUTION,9.442929999977423,,0,0,1772009058.8834486
8040,esp9,32.0,431,NORMAL,0.509,CLOUD_EXECUTION,25.718230999927982,,0,0,1772009059.4373376
8041,esp1,41.0,444,NORMAL,0.588,CLOUD_EXECUTION,18.401763000042592,,0,0,1772009059.472786
8042,esp2,27.0,294,NORMAL,0.388,CLOUD_EXECUTION,7.049879999954101,,0,0,1772009059.4820342
8043,esp4,32.0,409,NORMAL,0.496,CLOUD_EXECUTION,6.06549399992673,,0,0,1772009059.4906325
8044,esp3,35.0,632,WARNING,0.651,FOG_EXECUTION,7.191107999915403,,0,0,1772009059.4996557
8045,esp5,31.0,532,WARNING,0.56,CLOUD_EXECUTION,5.947280999976101,,0,0,1772009059.507179
8046,esp15,37.0,261,NORMAL,0.449,CLOUD_EXECUTION,6.108190999952967,,0,0,1772009059.5157409
8047,esp8,39.0,332,NORMAL,0.507,CLOUD_EXECUTION,6.023594999987836,,0,0,1772009059.5241976
8048,esp11,36.0,621,WARNING,0.652,FOG_EXECUTION,6.607571000017742,,0,0,1772009059.5332136
8049,esp19,27.0,309,NORMAL,0.397,CLOUD_EXECUTION,6.031520000078672,,0,0,1772009059.5407846
8050,esp10,28.0,647,WARNING,0.603,FOG_EXECUTION,6.492412000056902,,0,0,1772009059.549769
8051,esp16,43.0,663,CRITICAL,0.733,FOG_EXECUTION,6.007764000059979,,0,0,1772009059.5573564
8052,esp12,32.0,398,NORMAL,0.489,CLOUD_EXECUTION,6.447304999937842,,0,0,1772009059.5666335
8053,esp36,44.0,242,NORMAL,0.494,CLOUD_EXECUTION,6.099016000007396,,0,0,1772009059.5753422
8054,esp17,32.0,354,NORMAL,0.464,CLOUD_EXECUTION,6.100902999946811,,0,0,1772009059.584416
8055,esp21,44.0,213,NORMAL,0.477,CLOUD_EXECUTION,6.1354050000090865,,0,0,1772009059.5931103
8056,esp45,43.0,559,WARNING,0.672,FOG_EXECUTION,6.3199510000231385,,0,0,1772009059.6020052
8057,esp7,42.0,201,NORMAL,0.454,CLOUD_EXECUTION,5.7182470000043395,,0,0,1772009059.6093168
8058,esp6,31.0,503,WARNING,0.543,CLOUD_EXECUTION,6.462127999952827,,0,0,1772009059.6181524
8059,esp18,41.0,729,CRITICAL,0.756,FOG_EXECUTION,6.036214999994627,,0,0,1772009059.6268866
8060,esp24,39.0,229,NORMAL,0.446,CLOUD_EXECUTION,6.07103000004372,,0,0,1772009059.6357632
8061,esp28,31.0,279,NORMAL,0.412,CLOUD_EXECUTION,6.027114000062284,,0,0,1772009059.6443455
8062,esp27,36.0,751,WARNING,0.728,FOG_EXECUTION,6.02606300003572,,0,0,1772009059.6533124
8063,esp29,42.0,282,NORMAL,0.501,CLOUD_EXECUTION,5.7119090000696815,,0,0,1772009059.660728
8064,esp22,31.0,598,WARNING,0.599,CLOUD_EXECUTION,6.0833439999896655,,0,0,1772009059.6692584
8065,esp32,43.0,769,CRITICAL,0.795,FOG_EXECUTION,5.925150000052781,,0,0,1772009059.677648
8066,esp41,32.0,358,NORMAL,0.466,CLOUD_EXECUTION,6.176713999934691,,0,0,1772009059.6871667
8067,esp23,45.0,725,CRITICAL,0.785,FOG_EXECUTION,5.992812999920716,,0,0,1772009059.6956642
8068,esp26,40.0,396,NORMAL,0.552,CLOUD_EXECUTION,6.373425999981919,,0,0,1772009059.70496
8069,esp34,31.0,233,NORMAL,0.385,CLOUD_EXECUTION,6.047032999958901,,0,0,1772009059.7139046
8070,esp13,39.0,485,NORMAL,0.596,CLOUD_EXECUTION,6.167766999965352,,0,0,1772009059.722738
8071,esp33,39.0,743,CRITICAL,0.748,FOG_EXECUTION,6.075624999994034,,0,0,1772009059.7313633
8072,esp14,45.0,392,NORMAL,0.59,CLOUD_EXECUTION,7.777126999940265,,0,0,1772009059.7420182
8073,esp31,44.0,525,WARNING,0.66,FOG_EXECUTION,7.038846999989801,,0,0,1772009059.7517304
8074,esp40,36.0,769,WARNING,0.739,FOG_EXECUTION,6.109918999982256,,0,0,1772009059.7594779
8075,esp43,38.0,754,WARNING,0.746,FOG_EXECUTION,6.192075000058139,,0,0,1772009059.7674112
8076,esp20,36.0,434,NORMAL,0.543,CLOUD_EXECUTION,5.90090900004725,,0,0,1772009059.774879
8077,esp47,34.0,268,NORMAL,0.429,CLOUD_EXECUTION,5.97334500002944,,0,0,1772009059.7833018
8078,esp39,44.0,615,CRITICAL,0.713,FOG_EXECUTION,6.687242999987575,,0,0,1772009059.7927604
8079,esp37,28.0,483,NORMAL,0.507,CLOUD_EXECUTION,6.246206000014354,,0,0,1772009059.8019419
8080,esp50,30.0,476,NORMAL,0.519,CLOUD_EXECUTION,6.293685000059668,,0,0,1772009059.8107095
8081,esp46,36.0,239,NORMAL,0.428,CLOUD_EXECUTION,6.302183000002515,,0,0,1772009059.819467
8082,esp25,39.0,305,NORMAL,0.491,CLOUD_EXECUTION,6.071770999938053,,0,0,1772009059.8280284
8083,esp48,39.0,563,WARNING,0.642,FOG_EXECUTION,6.601674999956231,,0,0,1772009059.837357
8084,esp35,30.0,278,NORMAL,0.403,CLOUD_EXECUTION,5.687303000058819,,0,0,1772009059.844661
8085,esp38,37.0,577,WARNING,0.634,FOG_EXECUTION,6.327723999902446,,0,0,1772009059.8533878
8086,esp30,45.0,559,WARNING,0.688,FOG_EXECUTION,6.152272000008452,,0,0,1772009059.8611162
8087,esp44,33.0,578,WARNING,0.603,FOG_EXECUTION,5.9927460000608335,,0,0,1772009059.8686495
8088,esp49,37.0,398,NORMAL,0.529,CLOUD_EXECUTION,6.168807999983983,,0,0,1772009059.8763838
8089,esp42,38.0,564,WARNING,0.635,FOG_EXECUTION,6.17131999990761,,0,0,1772009059.8850417
8090,esp1,28.0,340,NORMAL,0.423,CLOUD_EXECUTION,24.63364300001558,,0,0,1772009060.4372663
8091,esp9,30.0,745,WARNING,0.677,FOG_EXECUTION,19.781437000006008,,0,0,1772009060.474089
8092,esp2,29.0,610,WARNING,0.59,CLOUD_EXECUTION,9.627507000004698,,0,0,1772009060.4861383
8093,esp3,40.0,594,WARNING,0.668,FOG_EXECUTION,7.486861000074896,,0,0,1772009060.4971647
8094,esp4,25.0,670,WARNING,0.593,CLOUD_EXECUTION,5.671145999940563,,0,0,1772009060.5046647
8095,esp15,34.0,253,NORMAL,0.42,CLOUD_EXECUTION,6.871068000009473,,0,0,1772009060.513989
8096,esp5,25.0,203,NORMAL,0.319,CLOUD_EXECUTION,6.0149030000502535,,0,0,1772009060.5224063
8097,esp8,29.0,675,WARNING,0.628,FOG_EXECUTION,5.916106999961812,,0,0,1772009060.5306978
8098,esp11,44.0,491,NORMAL,0.64,FOG_EXECUTION,5.678920000036669,,0,0,1772009060.5379674
8099,esp19,40.0,507,WARNING,0.617,FOG_EXECUTION,5.902932999902077,,0,0,1772009060.5454056
8100,esp10,42.0,388,NORMAL,0.564,CLOUD_EXECUTION,5.884758999968653,,0,0,1772009060.5528624
8101,esp16,33.0,613,WARNING,0.624,FOG_EXECUTION,6.380673999956343,,0,0,1772009060.5616968
8102,esp36,42.0,333,NORMAL,0.531,CLOUD_EXECUTION,5.9532330000138245,,0,0,1772009060.5694826
8103,esp12,32.0,355,NORMAL,0.464,CLOUD_EXECUTION,6.045934999974634,,0,0,1772009060.5781078
8104,esp17,34.0,448,NORMAL,0.535,CLOUD_EXECUTION,6.906414000013683,,0,0,1772009060.586927
8105,esp21,42.0,279,NORMAL,0.5,CLOUD_EXECUTION,6.019078000008449,,0,0,1772009060.5959015
8106,esp6,39.0,415,NORMAL,0.555,CLOUD_EXECUTION,6.196685000077196,,0,0,1772009060.604768
8107,esp7,26.0,217,NORMAL,0.335,CLOUD_EXECUTION,6.140285000014956,,0,0,1772009060.613492
8108,esp45,36.0,237,NORMAL,0.427,CLOUD_EXECUTION,6.435208000084458,,0,0,1772009060.6223848
8109,esp18,45.0,536,WARNING,0.674,FOG_EXECUTION,5.999291999955858,,0,0,1772009060.6308632
8110,esp22,37.0,628,WARNING,0.664,FOG_EXECUTION,5.97998099999586,,0,0,1772009060.6384997
8111,esp29,31.0,201,NORMAL,0.366,CLOUD_EXECUTION,5.658847000063361,,0,0,1772009060.6457064
8112,esp24,34.0,522,WARNING,0.578,CLOUD_EXECUTION,6.20553999999629,,0,0,1772009060.654314
8113,esp28,26.0,298,NORMAL,0.383,CLOUD_EXECUTION,5.989671999941493,,0,0,1772009060.662838
8114,esp27,33.0,338,NORMAL,0.462,CLOUD_EXECUTION,6.048147999990761,,0,0,1772009060.6723168
8115,esp23,29.0,794,WARNING,0.698,FOG_EXECUTION,6.221444000061638,,0,0,1772009060.6810646
8116,esp26,35.0,468,NORMAL,0.554,CLOUD_EXECUTION,5.796278999923743,,0,0,1772009060.6887355
8117,esp41,33.0,502,WARNING,0.558,CLOUD_EXECUTION,6.032578000031208,,0,0,1772009060.6971705
8118,esp32,26.0,594,WARNING,0.556,CLOUD_EXECUTION,6.9454450000421275,,0,0,1772009060.7059598
8119,esp34,40.0,748,CRITICAL,0.759,FOG_EXECUTION,6.241706000082559,,0,0,1772009060.7146063
8120,esp33,26.0,288,NORMAL,0.377,CLOUD_EXECUTION,5.932395000058932,,0,0,1772009060.7231882
8121,esp13,37.0,272,NORMAL,0.456,CLOUD_EXECUTION,5.9869279999702485,,0,0,1772009060.731674
8122,esp14,37.0,242,NORMAL,0.438,CLOUD_EXECUTION,7.080519999931312,,0,0,1772009060.7416465
8123,esp31,28.0,598,WARNING,0.575,CLOUD_EXECUTION,6.142785000065487,,0,0,1772009060.7504168
8124,esp40,26.0,464,NORMAL,0.48,CLOUD_EXECUTION,6.192886999997427,,0,0,1772009060.7590888
8125,esp43,25.0,643,WARNING,0.577,CLOUD_EXECUTION,6.038383999907637,,0,0,1772009060.7676468
8126,esp20,38.0,621,WARNING,0.668,FOG_EXECUTION,6.055466000020715,,0,0,1772009060.7763543
8127,esp47,31.0,554,WARNING,0.573,CLOUD_EXECUTION,5.677988000002188,,0,0,1772009060.783645
8128,esp39,29.0,505,WARNING,0.528,CLOUD_EXECUTION,6.096597999999176,,0,0,1772009060.7921479
8129,esp37,28.0,574,WARNING,0.561,CLOUD_EXECUTION,6.322819999923013,,0,0,1772009060.80095
